RMA ID,RMA Line,SO ID,SO Line,Invoice ID,Customer ID,Item ID,Rev,Item Name,Return Qty,Unit Price,RMA Status,Credit/Replace Option,Reason Code,Disc. %,Sales Tax,Extra Charges,Extra Charge Desc,Extended Amt,Project ID,Misc Line Description,Problem Desc.,Replacement Complete
RMA9176,3,,,,C1726,SP-142-0700-6E,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 16W 700mA-120V-277V DIML6E-EL,3,$79.00,Closed,None,,0,$0.00,,,$237.00,,,"ORIG SO#68231  / INV#82568  -- REPORTED DEFECTIVE
REPL SO# 72421 / 73488  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9175,1,,,,C1248,MWF04-13H1-35KS-WH-WH-TRM,,MICRO WALL WASH FLANGE 4 CELL 13W 3500KS WHITE-WHITE-TRIM,1,$133.83,Closed,None,,0,$0.00,,,$133.83,,,"ORIG SO# 68007 / INV#83239  -- REPORTED DEFECTIVE
REPL SO#72417  -- CREDIT UPON RECEIPT OF DEFECTIVE MICRO TRIM
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9174,2,,,,C1131,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,17,$79.00,Closed,None,,0,$0.00,,,"$1,343.00",,,"ORIG SO#69050  / INV#81737  -- REPORTED DEFECTIVE
REPL SO# 72416  -- CREDIT UPON RECEIPT OF DEFECTIVE LEDS & DRIVER 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9174,1,,,,C1131,SP-062-0500-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 20 WATT 500mA-120V-277V-DIML2-TR,1,$33.00,Closed,None,,0,$0.00,,,$33.00,,,"ORIG SO#69050  / INV#81737  -- REPORTED DEFECTIVE
REPL SO# 72416  -- CREDIT UPON RECEIPT OF DEFECTIVE LEDS & DRIVER 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9173,1,,,,C1586,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,1,$79.00,Closed,None,,0,$0.00,,,$79.00,,,"ORIG SO#69160  / INV#  82048-- REPORTED DEFECTIVE
REPL SO#72414  -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9171,4,,,,C1726,LSTW4-6033-C3-27KH-W2-NC-277V-DIML2,,BEVELED 2.1 SQR TRIMMED WW-33W 2700KH-W2-NC HSG-277V-DIML2,8,$274.00,Closed,None,,0,$0.00,,,"$2,192.00",,,"//ORIG SO69635 / INV83849 & 83992
//RETURNED WITH 50% RESTOCKING
",
RMA9171,1,,,,C1726,3131W-B1-S-28,,"BEVELED 2.1 SQR TRIMMED ADJUSTABLE 1"" WET DIE CAST BEVEL-METALIZED GREY-SOLITE LENS",6,$91.00,Closed,None,,0,$0.00,,,$546.00,,,"//ORIG SO69635 / INV83849 & 83992
//RETURNED WITH 50% RESTOCKING
",
RMA9171,2,,,,C1726,LSTA4-8433-C3-27KH-25-NC-277V-DIML2,,BEVELED 2.1 SQUARE TRIMMED-33W-2700KH-40° TILT ADJ-25° BEAM-NC-HSG-277V-DIML2,6,$274.00,Closed,None,,0,$0.00,,,"$1,644.00",,,"//ORIG SO69635 / INV83849 & 83992
//RETURNED WITH 50% RESTOCKING
",
RMA9171,3,,,,C1726,3651W-B1-28,,BEVELED 2.1 SQUARE WALLWASH W2 TRIMMED-WET DIE CAST BEVEL-METALIZED GREY,8,$91.00,Closed,None,,0,$0.00,,,$728.00,,,"//ORIG SO69635 / INV83849 & 83992
//RETURNED WITH 50% RESTOCKING
",
RMA9170,1,,,,C1488,SP-120-1300-2,,"DRIVER REPLACEMENT BEVELED 6"" DL 80W 1300mA 120V-277V-DIML2-TR",3,$44.00,Closed,None,,0,$0.00,,,$132.00,,,"ORIG SO#63482  / INV#73767  -- REPORTED DEFECTIVE
REPL SO# 72409 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9169,1,,,,C1610,SP-098-0700-6F,,DRIVER REPLACEMENT-COLOR SELECT BEVELED 2.0 NC/IC/CP HSG 32 WATT 700mA 120V-277V-DIML6F-EL,1,$42.00,Closed,None,,0,$0.00,,,$42.00,,,"ORIG SO#70851  / INV#85805  -- REPORTED DEFECTIVE
REPL SO# 72426  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9168,1,,,,C1594,SP-154-0500-4,,DRIVER REPLACEMENT BEVELED MINI RT/NCSL 20W-500mA-120V-277V-DIML4-LU,1,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#52932  / INV#60535  -- REPORTED DEFECTIVE
REPL SO#72395  / INV#TBD  -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9167,1,,,,C1240,LEM-240-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 2700K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO#53693  / INV# 61935 -- REPORTED DEFECTIVE
REPL SO#72391-- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9166,1,,,,C1323,LEM-203-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 2700K,2,$79.00,Closed,None,,0,$0.00,,,$158.00,,,"ORIG SO64749 / INV75876 -- REPORTED DEFECTIVE
REPL SO72381 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9165,1,,,,C1483,3021-AC2-S-21,,"BEVELED 2.1 RND TRIMMED DOWNLIGHT-2 1/2"" ANODIZED BEVEL & FLANGE BLACK -SOLITE LENS",25,$74.54,Closed,None,,0,$0.00,,,"$1,863.50",,,"ORIG SO#68346  / INV#81495-- FACTORY ERROR -  INCORRECT TRIMS SHIPPED 
REPL SO#72379 -- CREDIT UPON RECEIPT – NO RESTOCKING
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928

",
RMA9164,2,,,,C1578,LEM-204-00-2722KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED WGD ADJ 30DEG 18W STD CRI 2700-2200K,3,$115.00,Closed,None,,0,$0.00,,,$345.00,,,"ORIG SO61446 / INV -- REPORTED DEFECTIVE
REPL SO72365 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9164,1,,,,C1578,LEM-203-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 2700K,3,$79.00,Closed,None,,0,$0.00,,,$237.00,,,"ORIG SO61446 / INV -- REPORTED DEFECTIVE
REPL SO72365 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9164,4,,,,C1578,SP-156-0500-3,,DRIVER REPLACEMENT BEVELED MINI CSD NC1-18W-500mA-120V-277V-DIML3-LU,2,$110.00,Closed,None,,0,$0.00,,,$220.00,,,"ORIG SO61446 / INV -- REPORTED DEFECTIVE
REPL SO72365 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9164,3,,,,C1578,SP-155-0500-3,,DRIVER REPLACEMENT BEVELED MINI NC1-20W-500mA-120V-DIML3-LU,2,$120.00,Closed,None,,0,$0.00,,,$240.00,,,"ORIG SO61446 / INV -- REPORTED DEFECTIVE
REPL SO72365 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9163,1,,,,C1726,SP-064-0500-2,,DRIVER REPLACEMENT BEVELED MINI NC HSG 20W 500mA-120V-277V-DIML2-TR,2,$41.00,Closed,None,,0,$0.00,,,$82.00,,,"ORIG SO# 45835 / INV#  50562 -- REPORTED DEFECTIVE
REPL SO#72351 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS & LEDS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9163,4,,,,C1726,SP-064-0500-2,,DRIVER REPLACEMENT BEVELED MINI NC HSG 20W 500mA-120V-277V-DIML2-TR,5,$41.00,Closed,None,,0,$0.00,,,$205.00,,,"ORIG SO# 45835 / INV#  50562 -- REPORTED DEFECTIVE
REPL SO#72351 / 72983 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS & LEDS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9163,3,,,,C1726,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,5,$79.00,Closed,None,,0,$0.00,,,$395.00,,,"ORIG SO# 45835 / INV#  50562 -- REPORTED DEFECTIVE
REPL SO#72351 / 72983 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS & LEDS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9163,2,,,,C1726,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,2,$79.00,Closed,None,,0,$0.00,,,$158.00,,,"ORIG SO# 45835 / INV#  50562 -- REPORTED DEFECTIVE
REPL SO#72351 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS & LEDS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9162,1,,,,C1248,SP-034-1400-3,,DRIVER REPLACEMENT BEVELED 2.0 NC/IC/CP 33 WATT 1400mA 120V-277V DIML3 LU,1,$111.00,Closed,None,,0,$0.00,,,$111.00,,,"ORIG SO#42997  / INV# 47990 -- REPORTED DEFECTIVE
REPL SO# 72347 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9161,1,,,,C3728,SP-087-0900-2,,"DRIVER REPLACEMENT-BEVELED 6"" PENDANT-36W-900mA-120V-277V DIML2-TR",2,$45.00,Closed,None,,0,$0.00,,,$90.00,,,"ORIG SO#58498  / INV# 68554 -- REPORTED DEFECTIVE
REPL SO#72344 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9160,1,,,,C2050,SP-141-1400-2,,DRIVER REPLACEMENT BEVELED 2.1 NCSM HSG 33 WATT 1400mA-120V-277V-DIML2-TR,2,$38.00,Closed,None,,0,$0.00,,,$76.00,,,"ORIG SO#56261  / INV#64808  -- REPORTED DEFECTIVE
REPL SO#72340  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9160,2,,,,C2050,LEM-240-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 4000K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO#56261  / INV#64808  -- REPORTED DEFECTIVE
REPL SO#72340  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9159,1,,,,C1248,LEM-231-33-27KS,,LIGHT ENGINE MODULE REPLACEMENT BEVELED 2.0  ADJ 10° DEG 33W STD CRI 2700K,1,$90.00,Closed,None,,0,$0.00,,,$90.00,,,"ORIG SO# 47974 / INV#53444  -- REPORTED DEFECTIVE
REPL SO#72327 -- CREDIT UPON RECEIPT OF DEFECTIVE 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9159,2,,,,C1248,LEM-240-00-27KH,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 90CRI 2700K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO# 47974 / INV#53444  -- REPORTED DEFECTIVE
REPL SO#72327 -- CREDIT UPON RECEIPT OF DEFECTIVE 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9158,1,,,,C3378,A1-520-0-050A,A,CONTROLLER-WARM GLOW MINI/CCD ASM SET: 0 CAP 500mA,3,$34.00,Closed,None,,0,$0.00,,,$102.00,,,"ORIG SO#61748 / INV# 72252 -- REPORTED DEFECTIVE
REPL SO#72321  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS CONTROLS 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9157,1,,,,C1517,SP-142-1400-2,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 33W 1400mA-120V-277V-DIML2-TR,1,$76.00,Closed,None,,0,$0.00,,,$76.00,,,"
ORIG SO#69722 / INV#82753  -- REPORTED DEFECTIVE
REPL SO# 72315  -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9156,2,,,,C1662,SP-141-1400-4,,DRIVER REPLACEMENT BEVELED 2.1 NCSM HSG 33 WATT 1400mA-120V-277V-DIML4-LU,2,$120.00,Closed,None,,0,$0.00,,,$240.00,,,"ORIG SO# 51397 / INV 58760 -- REPORTED DEFECTIVE
REPL SO# 72313  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9156,1,,,,C1662,SP-062-0500-7,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 20 WATT 500mA-120V-277V-DIML7-TR,4,$65.00,Closed,None,,0,$0.00,,,$260.00,,,"ORIG SO# 51397 / INV 58760 -- REPORTED DEFECTIVE
REPL SO# 72313  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9155,1,,,,C1521,LEM-203-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 2700K,1,$79.00,Closed,None,,0,$0.00,,,$79.00,,,"ORIG SO#63856  / INV# 74482 -- REPORTED DEFECTIVE
REPL SO# 72304 -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9154,1,,,,C3642,SP-062-0500-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 20 WATT 500mA-120V-277V-DIML2-TR,3,$33.00,Closed,None,,0,$0.00,,,$99.00,,,"ORIG SO#66952  / INV#78262  -- REPORTED DEFECTIVE
REPL SO# 72292 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9153,1,,,,C1662,SP-140-1000-6F,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 24WATT 1000mA 120V-277V-DIML6F EL,1,$56.00,Closed,None,,0,$0.00,,,$56.00,,,"ORIG SO#61835  / INV#72333  -- REPORTED DEFECTIVE
REPL SO# 72289-- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9152,1,,,,C3756,SP-062-0500-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 20 WATT 500mA-120V-277V-DIML2-TR,2,$33.00,Closed,None,,0,$0.00,,,$66.00,,,"ORIG SO# 60876 / INV#70503  -- REPORTED DEFECTIVE
REPL SO#72281 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9151,1,,,,C2418,SP-160-0500-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 20W 500mA 120V-277V-DIML2-TR,1,$45.00,Closed,None,,0,$0.00,,,$45.00,,,"ORIG SO#70643  / INV# 83959 -- REPORTED DEFECTIVE
REPL SO# 72276-- CREDIT UPON RECEIPT OF DEFECTIVE 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9151,2,,,,C2418,SP-160-0500-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 20W 500mA 120V-277V-DIML2-TR,3,$45.00,Closed,None,,0,$0.00,,,$135.00,,,"ORIG SO#70643  / INV# 83959 -- REPORTED DEFECTIVE
REPL SO# 72276-- CREDIT UPON RECEIPT OF DEFECTIVE 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9151,3,,,,C2418,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,3,$79.00,Closed,None,,0,$0.00,,,$237.00,,,"ORIG SO#70643  / INV# 83959 -- REPORTED DEFECTIVE
REPL SO# 72276-- CREDIT UPON RECEIPT OF DEFECTIVE 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9150,1,,,,C1521,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,1,$79.00,Closed,None,,0,$0.00,,,$79.00,,,"ORIG SO#70863  / INV#84215  -- REPORTED DEFECTIVE
REPL SO#72269 -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9149,2,,,,C1436,SS21-WH-X115-30KS-25-S-WH-TRM,,"SLIVERLED SQ ADJ 1"" WHITE BFFL X115 3000KS-25°DISTRIBUTION-SOLITE LENS-WHITE TRIM",1,$0.00,Closed,None,,0,$0.00,,,$0.00,,,"ORIG SO#65436 / INV#76347-- REPORTED DEFECTIVE
REPL SO#72264 -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9149,1,,,,C1436,LEM-274-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT SLIVERLED STD CRI 3000K,1,$60.00,Closed,None,,0,$0.00,,,$60.00,,,"ORIG SO#65436 / INV#76347-- REPORTED DEFECTIVE
REPL SO#72264 -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9148,1,,,,C1248,SP-142-1400-2,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 33W 1400mA-120V-277V-DIML2-TR,6,$76.00,Closed,None,,0,$0.00,,,$456.00,,,"ORIG SO45173 / INV50363 -- REPORTED DEFECTIVE
REPL SO72253 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9148,2,,,,C1248,LEM-240-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 3500K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO45173 / INV50363 -- REPORTED DEFECTIVE
REPL SO72253 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9147,2,,,,C1461,SP-140-1400-2,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 33 WATT 1400mA 120V-277V DIML2 -TR,5,$46.00,Closed,None,,0,$0.00,,,$230.00,,,"ORIG SO#49267  / INV#54975  -- REPORTED DEFECTIVE
REPL SO#72255  -- CREDIT UPON RECEIPT OF DEFECTIVE LEDS & DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9147,1,,,,C1461,LEM-240-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 4000K,5,$115.00,Closed,None,,0,$0.00,,,$575.00,,,"ORIG SO#49267  / INV#54975  -- REPORTED DEFECTIVE
REPL SO#72255  -- CREDIT UPON RECEIPT OF DEFECTIVE LEDS & DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9146,1,,,,C3728,SP-143-1000-6E,,DRIVER REPLACEMENT-BEVELED 2.1 RT 24W-1000mA-120V-277V-DIML6E-EL,10,$32.00,Closed,None,,0,$0.00,,,$320.00,,,"SO#62914  / INV#73279 /original order was upgraded to DIML6E” due to a driver shortage // now changing from (diml6E) to original driver(diml2)
REPLACEMENTS ORDERED ON SO#72252   CREDIT UPON RECEIPT 
RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928 ",
RMA9145,1,,,,C2627,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,1,$79.00,Closed,None,,0,$0.00,,,$79.00,,,"ORIG SO#55912  / INV# 64091 -- REPORTED DEFECTIVE
REPL SO# 72246  -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9144,1,,,,C1051,RDL100-NC-120V,,BEVEL TRIMLESS 1 LT MR-16 DOWNLIGHT-RD-120V,8,$162.33,Closed,None,,0,$0.00,,,"$1,298.64",,,"SO#70875  / INV#85717  --  REP ORDERING ERROR  –  CAN NOT USE
REPLACEMENTS ORDERED ON SO#  / INV#  
CREDIT UPON RECEIPT IN BRAND NEW CONDITION, LESS  50% RESTOCKING
",
RMA9143,1,,,,C1904,LN10RDL-BM-MTG220-35KS-50-10-SOFC-TRM,,NANOLED RND DN TRMLS-BLK MATTE BAFFLE-MTG220-3500KS-50° DISTRIBUTION-WHITE-SOFC-TRIM,3,$139.00,Closed,None,,0,$0.00,,,$417.00,,,"SO#69712 / INV#83787, 83814 --  JOB CHANGES – CAN NOT USE
REPL SO#TBD / INV#TBD -- CREDIT UPON RECEIPT IN BRAND NEW CONDITION   
35% RESTOCKING

",
RMA9143,3,,,,C1904,CB 27,,27 INCH  CHANNEL BARS/2,3,$7.00,Closed,None,,0,$0.00,,,$21.00,,,"SO#69712 / INV#83787, 83814 --  JOB CHANGES – CAN NOT USE
REPL SO#TBD / INV#TBD -- CREDIT UPON RECEIPT IN BRAND NEW CONDITION   
35% RESTOCKING

",
RMA9143,2,,,,C1904,LN10RDL-MTG220-LSP55-277V-DIML2-HSG,,"NANOLED ROUND TRIMLESS MTG220-1 1/2"" MAX CEIL THICKS-NEW CONSTRUCTION-277V-DIML2",3,$131.00,Closed,None,,0,$0.00,,,$393.00,,,"SO#69712 / INV#83787, 83814 --  JOB CHANGES – CAN NOT USE
REPL SO#TBD / INV#TBD -- CREDIT UPON RECEIPT IN BRAND NEW CONDITION   
35% RESTOCKING

",
RMA9142,1,,,,C2746,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,1,$79.00,Closed,None,,0,$0.00,,,$79.00,,,,
RMA9141,1,,,,C1248,SP-142-1400-6E,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 33W 1400mA-120V-277V-DIML6E-EL,1,$63.00,Closed,None,,0,$0.00,,,$63.00,,,"ORIG SO#65965  / INV# 77246 -- REPORTED DEFECTIVE
REPL SO#72238 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVERS
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9140,1,,,,C1111,LEM-240-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 3500K,1,$115.00,Closed,None,,0,$0.00,,,$115.00,,,"ORIG SO# 69982 / INV#84582  -- REPORTED DEFECTIVE
REPL SO#72237  -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9139,1,,,,C4254,SP-223-0350-6E,,DRIVER REPLACEMENT BEVELED MINI WGD-NC1-12W 350mA,1,$42.00,Closed,Credit Only,,0,$0.00,,,$42.00,,,"ORIG SO# 69632 / INV#83983  -- REPORTED DEFECTIVE - 
REPL SO#72236  -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9138,1,,,,C1423,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,1,$33.00,Closed,None,,0,$0.00,,,$33.00,,,"ORIG SO69829 / INV83325 -- REPORTED DEFECTIVE
REPL SO72233 / INV TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928",
RMA9137,1,,,,C3824,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,1,$79.00,Closed,None,,0,$0.00,,,$79.00,,,"ORIG SO# 61809 / INV# 72510 -- REPORTED DEFECTIVE
REPL SO# 72232 -- CREDIT UPON RECEIPT OF DEFECTIVE LED
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
RMA9135,1,,,,C1895,SP-160-0500-19,,DRIVER REPLACEMENT BEVELED MINI FT HSG 20W 500mA 120V-DIML19-HT,2,$62.00,Closed,None,,0,$0.00,,,$124.00,,,"SO#70230  / INV#83476  --  REP ORDERING ERROR – CAN NOT USE
CREDIT UPON RECEIPT IN BRAND NEW CONDITION, LESS  % RESTOCKING
",
RMA9135,2,,,,C1895,LEM-203-00-27KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 2700K,2,$79.00,Closed,None,,0,$0.00,,,$158.00,,,"SO#70230  / INV#83476  --  REP ORDERING ERROR – CAN NOT USE
CREDIT UPON RECEIPT IN BRAND NEW CONDITION, LESS  % RESTOCKING
",
RMA9133,2,,,,C1212,LEM-213-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3000K,2,$79.00,Closed,None,,0,$0.00,,,$158.00,,,"ORIG SO# 42812 / INV# 46431 -- REPORTED DEFECTIVE
REPL SO# 72228 -- CREDIT UPON RECEIPT OF DEFECTIVE DRIVER 
NO RESTOCKING  -  RETURN USING USAI’S UPS ACCOUNT NUMBER 6X7928
",
