RMA ID,RMA Line,SO ID,SO Line,Invoice ID,Customer ID,Item ID,Rev,Item Name,Return Qty,Unit Price,RMA Status,Credit/Replace Option,Reason Code,Disc. %,Sales Tax,Extra Charges,Extra Charge Desc,Extended Amt,Project ID,Misc Line Description,Problem Desc.,Replacement Complete
RMA12649,1,SO77466,,,C1294,SP-160-0500-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 20W 500mA 120V-277V-DIML2-TR,1,$45.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$45.00,,,"ORIG SO#77466 / INV#93880 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95343 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12649,2,SO77466,,,C1294,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,"ORIG SO#77466 / INV#93880 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95343 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12648,1,SO57726,,,C1136,SP-062-0500-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 20 WATT 500mA-120V-277V-DIML2-TR,8,$38.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$304.00,,,"ORIG SO#57726 / INV#66251 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95336 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12647,1,SO92831,,,C2884,SP-322-0225-6E,,DRIVER REPLACEMENT DRIVER - REPLACEMENT MINI X NC1/NCIC/NCCP 12W-225mA 120V-277V DIML6E-EL,5,$41.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$205.00,,,REPORTED FIXTURE NOT WORKING ALTHOUGH POWER WAS APPLIED TO THE DRIVERS // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12647,2,,,,C2884,SP-322-0225-6E-EML,,DRIVER REPLACEMENT DRIVER - REPLACEMENT MINI X NC1/NCIC/NCCP 12W-225mA 120V-277V DIML6E-EML-EL,6,$41.00,Closed,Credit Only,,0,$0.00,,,$246.00,,,REPORTED FIXTURE NOT WORKING ALTHOUGH POWER WAS APPLIED TO THE DRIVERS // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12646,1,SO87501,,,C1275,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,REPORTED FIXTURE LIT DIM  // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. ,
RMA12646,2,,,,C1275,SP-155-0500-2,,DRIVER REPLACEMENT- MINI NC1 20W 500mA 120V-277V-DIML2,1,$43.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$43.00,,,REPORTED FIXTURE LIT DIM  // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. ,
RMA12645,1,SO94567,,,C2243,B3SDP-S-GW-TRM,,BEVELED MINI SQUARE DL/ADJ TRML TILE SOLITE LENS-GLOBAL WHITE BEVEL,8,$118.00,Closed,Credit Only,SHIPPING ERROR,1,$0.00,,,$0.00,,,"SHIPPED INCORRECT TRIMS  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  
",
RMA12643,1,SO79410,,,C1360,SP-140-1000-2,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 24 WATT 1000mA 120V-277V DIML2 TR,2,$43.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$86.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE DRIVERS // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. ,
RMA12642,1,SO88022,,,C4614,SP-234-0700-D6E,,DRIVER REPLACEMENT SLIVERLED 700mA-D6E WGD,7,$80.00,Closed,Credit Only,ELECTRICAL,1,$0.00,,,$0.00,,,REPORTED IINCORRECT PINOUT FROM DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12641,1,SO87037,,,C4847,MWL08-27H1-30KS-WH-TRM,,MICRO WALL WASH TRIMLESS 8 CELL 27W 3000KS WHITE TRIM,3,$0.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$0.00,,,"ORIG SO#87037 / INV#108937 -- REPORTED DEFECTIVE - NOT LIGHTING UP - LAB - PROJECT: ACCOMMODATION - ALAN FIOCCHI PERSONAL RESIDENCE - 
REPL SO#95304 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12640,1,,,,C1662,LEM-240-00-30KH,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 90CRI 3000K,6,$123.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$738.00,,,"ORIG SO#50587 / INV#56911 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95294 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12639,1,SO51176,,,C1386,SP-140-1400-6B,,DRIVER REPLACEMENT- BEVELED 2.1 NC/IC/CP 33WATT 1400mA 120V-277V DIML6B EL,1,$86.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$86.00,,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT OF THE DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12638,1,SO85608,,,C2211,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE LED // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12637,1,SO84670,,,C1236,SP-155-0350-6F,,DRIVER REPLACEMENT-MINI NC1 14W 350mA 120V-277V-DIML6F,1,$126.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$126.00,,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT OF THE DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. ,
RMA12636,2,,,,C1662,1020-B1-S-10,,BEVELED BASIC RND DNL TRMMD-WHITE-SOLITE LENS,3,$60.00,Closed,Credit Only,SHIPPING ERROR,1,$0.00,,,$0.00,,,REPORTED - RECEIVED INCORRECT HOUSING & 3 EXTRA TRIMS  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ORIGINAL SO92914,
RMA12636,1,,,,C1662,LSTW3-6020-M2-30KS-W2-FT-277V-DIML2,,BEVELED MINI SQR TRIMMED WW-20W 3000KS W2-FT HSG-277V-DIML2,1,$167.00,Closed,Credit Only,SHIPPING ERROR,1,$0.00,,,$0.00,,,REPORTED - RECEIVED INCORRECT HOUSING & 3 EXTRA TRIMS  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ORIGINAL SO92914,
RMA12635,1,SO79372,,,C1599,LEM-213-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3000K,10,$96.00,Closed,None,ELECTRICAL,0,$0.00,,,$960.00,,,REPORTED COLOR SHIFTING ORANGE  // CREDIT UPON RECEIPT OF THE LIGHT ENGINES // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. **SEND  TO LAB FOR EVALUATION** ,
RMA12634,1,SO93282,,,C4821,SP-140-1000-2-EML,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 24 WATT 1000mA 120V-277V-DIML2-EML-TR,1,$41.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$41.00,,,"ORIG SO#93282 / INV#119018 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95270 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12633,1,SO78344,,,C1087,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,REPORTED NOT WORKING // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12633,2,,,,C1087,SP-155-0500-6B,,DRIVER REPLACEMENT-MINI NC1 20W 500mA 120V-277V-DIML6B,1,$70.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$70.00,,,REPORTED NOT WORKING // CREDIT UPON RECEIPT  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12632,2,,,,C3076,LEM-326-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.2 BASIC 9-24W 80CRI 3500K,1,$90.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$90.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE DRIVER & LED  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.,
RMA12632,1,SO92760,,,C3076,SP-318-1050-6E,,DRIVER REPLACEMENT BEVELED 2.2 NCSM HSG C3 24W 1050mA 120V-277V-ELDO 1% LIN DIM,1,$75.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$75.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE DRIVER & LED  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.,
RMA12631,1,SO74606,,,C1415,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,"ORIG SO#74606 / INV#90297 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95263 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12630,5,,,,C1594,SP-247-0350-2,,"DRIVER REPLACEMENT-BEVELED MINI FTA HSG-12W 350mA 120-277V 0-10V,10% DIM",5,$42.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596,
RMA12630,3,,,,C1594,SP-160-0350-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 14W 350mA 120V-277V-DIML2-TR,5,$42.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596,
RMA12630,2,,,,C1594,LEM-219-00-6022KS,,LIGHT ENGINE MODULE REPLACEMENT LIGH ENGINE- (20) XBD COLOR SELECT MINI STD CRI 6000-2200K,4,$123.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596,
RMA12630,1,,,,C1594,SP-247-0500-2,,DRIVER REPLACEMENT-BEVELED MINI FTA HSG-20W/18W 500mA 120-277V-DIML2-TR,5,$50.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596,
RMA12630,6,,,,C1594,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,5,$85.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596,
RMA12630,4,,,,C1594,LEM-203-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3500K,5,$85.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: BNBA RESTOCK/QUOTE 39832 // ORIGINAL SO84596,
RMA12629,2,,,,C1136,LEM-240-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 3500K,5,$96.00,Closed,None,ELECTRICAL,0,$0.00,,,$480.00,,,REPORTED LIGHTS NOT WORKING   // CREDIT UPON RECEIPT // REPL ORDER WAS PROCESSED BY ORDER ENTRY DEPT. ,
RMA12629,1,,,,C1136,SP-140-1400-2,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 33 WATT 1400mA 120V-277V DIML2 -TR,5,$53.00,Closed,None,ELECTRICAL,0,$0.00,,,$265.00,,,REPORTED LIGHTS NOT WORKING   // CREDIT UPON RECEIPT // REPL ORDER WAS PROCESSED BY ORDER ENTRY DEPT. ,
RMA12628,2,SO88523,,,C1136,LEM-213-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT BASIC BEVELED STD CRI 3500K,1,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$85.00,,,"ORIG SO#88523 / INV#112363 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95252 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12628,1,SO88523,,,C1136,SP-062-0350-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 14 WATT 350mA-120V-277V-DIML2-TR,1,$46.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$46.00,,,"ORIG SO#88523 / INV#112363 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95252 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP

",
RMA12627,1,SO73198,,,C3657,LEM-240-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 3500K,6,$96.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$576.00,,,"REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE LED'S // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. .  **SEND  TO LAB FOR EVALUATION**
",
RMA12626,1,SO77844,,,C1518,SP-065-0350-2,,DRIVER REPLACEMENT BEVELED MINI CP/IC HSG 20W-350mA-120V-277V-DIML2-TR,2,$65.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$130.00,,,"ORIG SO#77877 / INV#96649 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95247 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12625,2,,,,C1248,LEM-240-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 4000K,8,$96.00,Closed,Credit Only,,0,$0.00,,,$768.00,,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT OF THE LIGHT ENGINES & DRIVERS // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12625,1,SO47016,,,C1248,SP-140-1400-2,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 33 WATT 1400mA 120V-277V DIML2 -TR,4,$53.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$212.00,,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT OF THE LIGHT ENGINES & DRIVERS // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12624,1,SO83008,,,C3657,SP-160-0500-2,,DRIVER REPLACEMENT BEVELED MINI FT HSG 20W 500mA 120V-277V-DIML2-TR,7,$45.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$315.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE DRIVERS // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12623,1,SO93469,,,C1131,B3SDL-S-WH-TRM,,BEVELEDMINI SQ DL/ADJ TRML SOLITE LENS WHITE,1,$0.00,Closed,Credit Only,VENDOR ERROR,0,$0.00,,,$0.00,,,"
ORIG SO#93469 / INV#119498 -- REPORTED DEFECTIVE - BAD BEARING - WON'T RELEASE TO SNAP INTO FIXTURE - 
REPL SO#95229 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12622,1,,,,C1136,LEM-218-00-35KS,,"LIGHT ENGINE MODULE REPLACEMENT 6"" BEVELED STD CRI 3500K",1,$123.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$123.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE LED // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12621,2,,,,C1382,SP-142-0350-2,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 9W 350mA-120V-277V-DIML2-TR,1,$44.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$44.00,,,REPORTED BAD DRIVERS  // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12621,1,SO86052,,,C1382,SP-140-0500-8,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 12 WATT 500mA 120V-DIML8-EL,1,$133.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$133.00,,,REPORTED BAD DRIVERS  // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12621,3,,,,C1382,SP-142-1000-2,,DRIVER REPLACEMENT BEVELED 2.1 FT-HSG 24W 1000mA-120V-277V-DIML2-TR,1,$57.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$57.00,,,REPORTED BAD DRIVERS  // CREDIT UPON RECEIPT // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12620,1,SO89767,,,C1248,SP-142-0500-2,,DRIVER REPLACEMENT BEVELED 2.1 FOR FT-HSG 12W 500mA-120V-277V-DIML2-TR,3,$55.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$165.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. ,
RMA12619,1,SO92724,,,C3728,SP-317-1050-6E,,DRIVER REPLACEMENT BEVELED 2.2 NC HSG 24W 1050mA 120V-277V-ELDO 1% LIN DIM,1,$48.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$48.00,,,"ORIG SO#92724 / INV#117281 -- REPORTED DEFECTIVE
REPL  / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12618,2,,,,C1248,LN10RAT-MTG220-LNC61-277V-HSG,,"NANOLED ROUND TRIMMED-MTG220-ADJ-7/8"" MAX CEIL THICKS-NEW CONSTRUCTION-277V",1,$273.55,Closed,None,CHANGES -  REORDERED,0,$0.00,,,$273.55,,,CHANGES -  REORDERED // CREDIT WILL BE ISSUED UPON RECEIPT IN BRAND NEW CONDITION // 50% RESTOCKING FEE,
RMA12618,1,SO91603,,,C1248,LN10RAT-BV-MTG220-35KS-25-21-TRM,,NANOLED RN ADJ TRMD-BV GROVE BAFFLE-MTG220-3500KS-25° DISTRIBUTION-BLACK-TRIM,1,$263.29,Closed,None,CHANGES -  REORDERED,0,$0.00,,,$263.29,,,CHANGES -  REORDERED // CREDIT WILL BE ISSUED UPON RECEIPT IN BRAND NEW CONDITION // 50% RESTOCKING FEE,
RMA12617,1,SO51591,,,C1518,SP-062-0500-2,,DRIVER REPLACEMENT BEVELED BASIC NCSM HSG 20 WATT 500mA-120V-277V-DIML2-TR,1,$38.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$38.00,,,REPORTED DEFECTIVE  // CREDIT UPON RECEIPT OF THE DRIVER  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12616,1,SO87152,,,C1248,SP-312-1050-6E,,DRIVER REPLACEMENT BEVELED 2.2 FT HSG 24W 1050mA 120V-277V-ELDO 1% LIN DIM,1,$55.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$55.00,,,REPORTED DEFECTIVE // CREDIT UPON RECEIPT OF THE DRIVER // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12615,1,SO94100,,,C4803,LEM-219-00-6022KS,,LIGHT ENGINE MODULE REPLACEMENT LIGH ENGINE- (20) XBD COLOR SELECT MINI STD CRI 6000-2200K,1,$123.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$123.00,,,REPORTED LIGHT NOT WORKING // CREDIT UPON RECEIPT OF THE LIGHT ENGINE // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12614,1,SO46045,,,C1641,SP-044-0500-3,,"DRIVER REPLACEMENT NANO -LSH43 ONLY, MTG-2 20W-500mA 120V-DIML3-LU",2,$113.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$226.00,,,REPORTED  NOT WORKING // CREDIT UPON RECEIPT OF THE DRIVERS & LED'S // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.,
RMA12614,2,,,,C1641,LEM-203-00-30KS,,LIGHT ENGINE MODULE REPLACEMENT NANO/MINI BEVELED STD CRI 3000K,2,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$170.00,,,REPORTED  NOT WORKING // CREDIT UPON RECEIPT OF THE DRIVERS & LED'S // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.,
RMA12613,1,SO93733,,,C1131,LN10RART-WM-MTG220-27KS-25-10-RT10-120V-DIML2,,NANOLED RND ADJ TRMMD-WHITE MATTE BFFL-MTG220-2700KS-25° DISTRIBUTION-RETROFIT-WHITE-HSG-120V-DIML2,10,$352.00,Closed,Credit Only,CHANGES -  REORDERED,0,$0.00,,,"$3,520.00",,,CHANGES -  REORDERED // CREDIT WILL BE ISSUED UPON RECEIPT IN BRAND NEW CONDITION // 50% RESTOCKING FEE,
RMA12612,1,SO87920,,,C1248,MDF02-08H1-35KH-35-BL-BL-TRM,,MICRO DOWNLIGHT FLANGE 2 CELL 8W 3500KH 35°BLACK-BLACK TRIM,4,$85.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$340.00,,,REPORTED NOT WORKING // CREDIT UPON RECEIPT OF THE TRIMS // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.**SEND  TO LAB FOR EVALUATION** ,
RMA12611,3,,,,C1222,SP-251-1-500,,REPLACEMENT CONTROLLER-WGD 2.0 MINI NC-IC HSG 500mA W/CAP,3,$44.00,Closed,Credit Only,,0,$0.00,,,$132.00,,,REPLACING PARTS  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12611,2,,,,C1222,SP-112-0500-6A,,DRIVER REPLACEMENT  BEVELED MINI WGD/CCD IC/CP 18W 500mA-120V-277V-DIML6A-EL,3,$79.00,Closed,Credit Only,,0,$0.00,,,$237.00,,,REPLACING PARTS  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12611,1,,,,C1222,LEM-204-00-3022KH,,LIGHT ENGINE MODULE REPLACEMENT BEVELED WGD ADJ 30DEG 18W HI CRI 3000-2200K,3,$123.00,Closed,Credit Only,,0,$0.00,,,$369.00,,,REPLACING PARTS  // RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE.  ,
RMA12610,1,SO90795,,,C1111,LEM-240-00-35KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 3500K,2,$96.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$192.00,,,"REPORTED DEFECTIVE  // CREDIT UPON RECEIPT  //  RETURN LABELS ARE ENCLOSE WITHIN THE PACKING SLIP ENVELOPE. 
",
RMA12609,1,SO92343,,,C1397,SP-140-1000-2,,DRIVER REPLACEMENT - BEVELED 2.1 NC/IC/CP 24 WATT 1000mA 120V-277V DIML2 TR,1,$43.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$43.00,,,"ORIG SO#92343 / INV#116637 -- REPORTED DEFECTIVE - NOT LIGHTING UP - 
REPL SO#95146 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12608,1,,,,C1594,LEM-240-00-40KS,,LIGHT ENGINE MODULE REPLACEMENT-BEVELED 2.1/2.2 9-33W 80CRI 4000K,43,$96.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: NA HOKU  // ORIGINAL SO68410 // **SEND  TO LAB FOR EVALUATION** ,
RMA12608,2,,,,C1594,SP-034-1400-2,,DRIVER REPLACEMENT BEVELED 2.0 NC/IC/CP 33 WATT 1400mA 120V-277V DIML2 -TR,3,$60.00,Closed,Credit Only,OTHER,1,$0.00,,,$0.00,,,TECH VISIT // JOB: NA HOKU  // ORIGINAL SO68410 // **SEND  TO LAB FOR EVALUATION** ,
RMA12607,2,SO86475,,,C4839,SP-269-0350-21,,DRIVER REPLACEMENT PRIMARY NC 15W-350mA DIML21,1,$33.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$33.00,,,"ORIG SO#86475 / INV#108599 -- REPORTED DEFECTIVE - NOT LIGHTING UP -
REPL SO#95130 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
RMA12607,1,SO86475,,,C4839,P2RDF-15L2-35KS-F-WH-TRM,,"SLIVERLED PRIMARY 2"" RND DNL FLANGE-15W-35KS-FLOOD-WHITE TRIM",1,$45.00,Closed,Credit Only,ELECTRICAL,0,$0.00,,,$45.00,,,"ORIG SO#86475 / INV#108599 -- REPORTED DEFECTIVE - NOT LIGHTING UP -
REPL SO#95130 / INV#TBD -- CREDIT UPON RECEIPT OF DEFECTIVE UNIT  --  NO RESTOCKING
RETURN USING SHIPPING LABEL ENCLOSED WITH THE PACKING SLIP
",
